Year,Month,Day,DayOfWeek,Hour,TimeOfDay,Holidays,Season,WeekEnd,Parking,CheckIns,CheckOuts,Date,Previous,Latest
2022,8,1,1,0,0,1,2,0,36,0,22,01/08/2022 00:00:00,44,14
2022,8,1,1,1,0,1,2,0,14,0,5,01/08/2022 01:00:00,36,9
2022,8,1,1,2,0,1,2,0,9,0,2,01/08/2022 02:00:00,14,7
2022,8,1,1,3,1,1,2,0,7,0,0,01/08/2022 03:00:00,9,7
2022,8,1,1,4,1,1,2,0,8,1,1,01/08/2022 04:00:00,7,7
2022,8,1,1,5,1,1,2,0,7,0,0,01/08/2022 05:00:00,8,7
2022,8,1,1,6,1,1,2,0,7,0,0,01/08/2022 06:00:00,7,7
2022,8,1,1,7,2,1,2,0,12,5,0,01/08/2022 07:00:00,7,12
2022,8,1,1,8,2,1,2,0,25,13,0,01/08/2022 08:00:00,12,25
2022,8,1,1,9,2,1,2,0,54,32,3,01/08/2022 09:00:00,25,54
2022,8,1,1,10,2,1,2,0,68,24,11,01/08/2022 10:00:00,54,67
2022,8,1,1,11,3,1,2,0,77,18,8,01/08/2022 11:00:00,68,77
2022,8,1,1,12,3,1,2,0,82,16,16,01/08/2022 12:00:00,77,77
2022,8,1,1,13,3,1,2,0,79,12,20,01/08/2022 13:00:00,82,69
2022,8,1,1,14,3,1,2,0,77,17,10,01/08/2022 14:00:00,79,76
2022,8,1,1,15,4,1,2,0,79,10,13,01/08/2022 15:00:00,77,73
2022,8,1,1,16,4,1,2,0,73,12,14,01/08/2022 16:00:00,79,71
2022,8,1,1,17,4,1,2,0,73,11,19,01/08/2022 17:00:00,73,63
2022,8,1,1,18,4,1,2,0,61,9,19,01/08/2022 18:00:00,73,53
2022,8,1,1,19,5,1,2,0,54,8,25,01/08/2022 19:00:00,61,36
2022,8,1,1,20,5,1,2,0,41,14,16,01/08/2022 20:00:00,54,34
2022,8,1,1,21,5,1,2,0,34,6,8,01/08/2022 21:00:00,41,32
2022,8,1,1,22,5,1,2,0,38,8,8,01/08/2022 22:00:00,34,32
2022,8,1,1,23,0,1,2,0,35,3,8,01/08/2022 23:00:00,38,27
2022,8,2,2,0,0,1,2,0,28,1,10,02/08/2022 00:00:00,35,18
2022,8,2,2,1,0,1,2,0,18,0,6,02/08/2022 01:00:00,28,12
2022,8,2,2,2,0,1,2,0,12,0,2,02/08/2022 02:00:00,18,10
2022,8,2,2,3,1,1,2,0,10,0,0,02/08/2022 03:00:00,12,10
2022,8,2,2,4,1,1,2,0,10,0,0,02/08/2022 04:00:00,10,10
2022,8,2,2,5,1,1,2,0,10,0,0,02/08/2022 05:00:00,10,10
2022,8,2,2,6,1,1,2,0,10,0,0,02/08/2022 06:00:00,10,10
2022,8,2,2,7,2,1,2,0,11,2,1,02/08/2022 07:00:00,10,11
2022,8,2,2,8,2,1,2,0,26,17,2,02/08/2022 08:00:00,11,26
2022,8,2,2,9,2,1,2,0,52,32,6,02/08/2022 09:00:00,26,52
2022,8,2,2,10,2,1,2,0,77,34,9,02/08/2022 10:00:00,52,77
2022,8,2,2,11,3,1,2,0,82,20,16,02/08/2022 11:00:00,77,81
2022,8,2,2,12,3,1,2,0,88,18,21,02/08/2022 12:00:00,82,78
2022,8,2,2,13,3,1,2,0,80,15,14,02/08/2022 13:00:00,88,79
2022,8,2,2,14,3,1,2,0,82,15,12,02/08/2022 14:00:00,80,82
2022,8,2,2,15,4,1,2,0,82,13,20,02/08/2022 15:00:00,82,75
2022,8,2,2,16,4,1,2,0,76,14,20,02/08/2022 16:00:00,82,69
2022,8,2,2,17,4,1,2,0,69,12,18,02/08/2022 17:00:00,76,63
2022,8,2,2,18,4,1,2,0,63,15,21,02/08/2022 18:00:00,69,57
2022,8,2,2,19,5,1,2,0,57,7,19,02/08/2022 19:00:00,63,45
2022,8,2,2,20,5,1,2,0,52,18,16,02/08/2022 20:00:00,57,47
2022,8,2,2,21,5,1,2,0,49,13,12,02/08/2022 21:00:00,52,48
2022,8,2,2,22,5,1,2,0,47,5,19,02/08/2022 22:00:00,49,34
2022,8,2,2,23,0,1,2,0,34,0,5,02/08/2022 23:00:00,47,29
2022,8,3,3,0,0,1,2,0,29,0,13,03/08/2022 00:00:00,34,16
2022,8,3,3,1,0,1,2,0,16,0,3,03/08/2022 01:00:00,29,13
2022,8,3,3,2,0,1,2,0,13,0,2,03/08/2022 02:00:00,16,11
2022,8,3,3,3,1,1,2,0,11,0,1,03/08/2022 03:00:00,13,10
2022,8,3,3,4,1,1,2,0,10,0,0,03/08/2022 04:00:00,11,10
2022,8,3,3,5,1,1,2,0,10,0,0,03/08/2022 05:00:00,10,10
2022,8,3,3,6,1,1,2,0,11,1,1,03/08/2022 06:00:00,10,10
2022,8,3,3,7,2,1,2,0,13,3,0,03/08/2022 07:00:00,11,13
2022,8,3,3,8,2,1,2,0,28,17,2,03/08/2022 08:00:00,13,28
2022,8,3,3,9,2,1,2,0,55,27,0,03/08/2022 09:00:00,28,55
2022,8,3,3,10,2,1,2,0,76,29,9,03/08/2022 10:00:00,55,75
2022,8,3,3,11,3,1,2,0,82,18,13,03/08/2022 11:00:00,76,80
2022,8,3,3,12,3,1,2,0,94,31,17,03/08/2022 12:00:00,82,94
2022,8,3,3,13,3,1,2,0,101,23,25,03/08/2022 13:00:00,94,92
2022,8,3,3,14,3,1,2,0,94,17,19,03/08/2022 14:00:00,101,90
2022,8,3,3,15,4,1,2,0,92,13,28,03/08/2022 15:00:00,94,75
2022,8,3,3,16,4,1,2,0,75,12,16,03/08/2022 16:00:00,92,71
2022,8,3,3,17,4,1,2,0,69,14,26,03/08/2022 17:00:00,75,59
2022,8,3,3,18,4,1,2,0,60,15,21,03/08/2022 18:00:00,69,53
2022,8,3,3,19,5,1,2,0,53,11,17,03/08/2022 19:00:00,60,47
2022,8,3,3,20,5,1,2,0,50,16,16,03/08/2022 20:00:00,53,47
2022,8,3,3,21,5,1,2,0,47,7,9,03/08/2022 21:00:00,50,45
2022,8,3,3,22,5,1,2,0,51,12,15,03/08/2022 22:00:00,47,42
2022,8,3,3,23,0,1,2,0,42,0,3,03/08/2022 23:00:00,51,39
2022,8,4,4,0,0,1,2,0,39,0,16,04/08/2022 00:00:00,42,23
2022,8,4,4,1,0,1,2,0,24,1,10,04/08/2022 01:00:00,39,14
2022,8,4,4,2,0,1,2,0,13,0,3,04/08/2022 02:00:00,24,11
2022,8,4,4,3,1,1,2,0,11,0,0,04/08/2022 03:00:00,13,11
2022,8,4,4,4,1,1,2,0,11,0,0,04/08/2022 04:00:00,11,11
2022,8,4,4,5,1,1,2,0,12,1,0,04/08/2022 05:00:00,11,12
2022,8,4,4,6,1,1,2,0,12,0,0,04/08/2022 06:00:00,12,12
2022,8,4,4,7,2,1,2,0,13,2,1,04/08/2022 07:00:00,12,13
2022,8,4,4,8,2,1,2,0,28,15,0,04/08/2022 08:00:00,13,28
2022,8,4,4,9,2,1,2,0,47,25,6,04/08/2022 09:00:00,28,47
2022,8,4,4,10,2,1,2,0,67,27,7,04/08/2022 10:00:00,47,67
2022,8,4,4,11,3,1,2,0,77,23,14,04/08/2022 11:00:00,67,76
2022,8,4,4,12,3,1,2,0,91,26,13,04/08/2022 12:00:00,77,89
2022,8,4,4,13,3,1,2,0,87,10,22,04/08/2022 13:00:00,91,77
2022,8,4,4,14,3,1,2,0,82,14,16,04/08/2022 14:00:00,87,75
2022,8,4,4,15,4,1,2,0,77,11,20,04/08/2022 15:00:00,82,66
2022,8,4,4,16,4,1,2,0,66,12,15,04/08/2022 16:00:00,77,63
2022,8,4,4,17,4,1,2,0,65,17,23,04/08/2022 17:00:00,66,57
2022,8,4,4,18,4,1,2,0,58,13,20,04/08/2022 18:00:00,65,50
2022,8,4,4,19,5,1,2,0,50,11,20,04/08/2022 19:00:00,58,41
2022,8,4,4,20,5,1,2,0,42,12,13,04/08/2022 20:00:00,50,40
2022,8,4,4,21,5,1,2,0,41,8,12,04/08/2022 21:00:00,42,36
2022,8,4,4,22,5,1,2,0,36,4,8,04/08/2022 22:00:00,41,32
2022,8,4,4,23,0,1,2,0,32,1,5,04/08/2022 23:00:00,36,28
2022,8,5,5,0,0,1,2,0,28,0,12,05/08/2022 00:00:00,32,16
2022,8,5,5,1,0,1,2,0,16,0,2,05/08/2022 01:00:00,28,14
2022,8,5,5,2,0,1,2,0,14,0,2,05/08/2022 02:00:00,16,12
2022,8,5,5,3,1,1,2,0,12,0,0,05/08/2022 03:00:00,14,12
2022,8,5,5,4,1,1,2,0,12,0,0,05/08/2022 04:00:00,12,12
2022,8,5,5,5,1,1,2,0,12,0,1,05/08/2022 05:00:00,12,11
2022,8,5,5,6,1,1,2,0,12,1,0,05/08/2022 06:00:00,12,12
2022,8,5,5,7,2,1,2,0,14,2,0,05/08/2022 07:00:00,12,14
2022,8,5,5,8,2,1,2,0,24,12,2,05/08/2022 08:00:00,14,24
2022,8,5,5,9,2,1,2,0,39,19,4,05/08/2022 09:00:00,24,39
2022,8,5,5,10,2,1,2,0,63,29,5,05/08/2022 10:00:00,39,63
2022,8,5,5,11,3,1,2,0,77,21,7,05/08/2022 11:00:00,63,77
2022,8,5,5,12,3,1,2,0,79,12,14,05/08/2022 12:00:00,77,75
2022,8,5,5,13,3,1,2,0,76,7,15,05/08/2022 13:00:00,79,67
2022,8,5,5,14,3,1,2,0,67,12,14,05/08/2022 14:00:00,76,65
2022,8,5,5,15,4,1,2,0,64,10,19,05/08/2022 15:00:00,67,56
2022,8,5,5,16,4,1,2,0,57,9,15,05/08/2022 16:00:00,64,50
2022,8,5,5,17,4,1,2,0,52,14,16,05/08/2022 17:00:00,57,48
2022,8,5,5,18,4,1,2,0,51,12,22,05/08/2022 18:00:00,52,38
2022,8,5,5,19,5,1,2,0,38,5,15,05/08/2022 19:00:00,51,28
2022,8,5,5,20,5,1,2,0,33,9,7,05/08/2022 20:00:00,38,30
2022,8,5,5,21,5,1,2,0,30,6,9,05/08/2022 21:00:00,33,27
2022,8,5,5,22,5,1,2,0,29,9,10,05/08/2022 22:00:00,30,26
2022,8,5,5,23,0,1,2,0,26,1,3,05/08/2022 23:00:00,29,24
2022,8,6,6,0,0,1,2,1,24,2,13,06/08/2022 00:00:00,26,13
2022,8,6,6,1,0,1,2,1,12,0,1,06/08/2022 01:00:00,24,12
2022,8,6,6,2,0,1,2,1,12,0,5,06/08/2022 02:00:00,12,7
2022,8,6,6,3,1,1,2,1,7,0,1,06/08/2022 03:00:00,12,6
2022,8,6,6,4,1,1,2,1,6,0,0,06/08/2022 04:00:00,7,6
2022,8,6,6,5,1,1,2,1,6,0,0,06/08/2022 05:00:00,6,6
2022,8,6,6,6,1,1,2,1,6,0,0,06/08/2022 06:00:00,6,6
2022,8,6,6,7,2,1,2,1,7,1,0,06/08/2022 07:00:00,6,7
2022,8,6,6,8,2,1,2,1,10,3,2,06/08/2022 08:00:00,7,8
2022,8,6,6,9,2,1,2,1,14,6,0,06/08/2022 09:00:00,10,14
2022,8,6,6,10,2,1,2,1,32,19,1,06/08/2022 10:00:00,14,32
2022,8,6,6,11,3,1,2,1,39,11,4,06/08/2022 11:00:00,32,39
2022,8,6,6,12,3,1,2,1,47,12,4,06/08/2022 12:00:00,39,47
2022,8,6,6,13,3,1,2,1,47,9,16,06/08/2022 13:00:00,47,40
2022,8,6,6,14,3,1,2,1,43,11,8,06/08/2022 14:00:00,47,43
2022,8,6,6,15,4,1,2,1,43,3,8,06/08/2022 15:00:00,43,38
2022,8,6,6,16,4,1,2,1,38,2,16,06/08/2022 16:00:00,43,24
2022,8,6,6,17,4,1,2,1,25,5,9,06/08/2022 17:00:00,38,20
2022,8,6,6,18,4,1,2,1,19,1,5,06/08/2022 18:00:00,25,16
2022,8,6,6,19,5,1,2,1,16,5,5,06/08/2022 19:00:00,19,16
2022,8,6,6,20,5,1,2,1,30,16,3,06/08/2022 20:00:00,16,29
2022,8,6,6,21,5,1,2,1,35,7,2,06/08/2022 21:00:00,30,34
2022,8,6,6,22,5,1,2,1,36,3,15,06/08/2022 22:00:00,35,22
2022,8,6,6,23,0,1,2,1,22,1,6,06/08/2022 23:00:00,36,17
2022,8,7,0,0,0,1,2,1,17,1,5,07/08/2022 00:00:00,22,13
2022,8,7,0,1,0,1,2,1,13,0,3,07/08/2022 01:00:00,17,10
2022,8,7,0,2,0,1,2,1,10,0,1,07/08/2022 02:00:00,13,9
2022,8,7,0,3,1,1,2,1,9,0,1,07/08/2022 03:00:00,10,8
2022,8,7,0,4,1,1,2,1,9,1,0,07/08/2022 04:00:00,9,9
2022,8,7,0,5,1,1,2,1,9,0,0,07/08/2022 05:00:00,9,9
2022,8,7,0,6,1,1,2,1,9,0,0,07/08/2022 06:00:00,9,9
2022,8,7,0,7,2,1,2,1,9,0,0,07/08/2022 07:00:00,9,9
2022,8,7,0,8,2,1,2,1,11,2,0,07/08/2022 08:00:00,9,11
2022,8,7,0,9,2,1,2,1,14,4,1,07/08/2022 09:00:00,11,14
2022,8,7,0,10,2,1,2,1,19,5,0,07/08/2022 10:00:00,14,19
2022,8,7,0,11,3,1,2,1,23,5,3,07/08/2022 11:00:00,19,21
2022,8,7,0,12,3,1,2,1,27,7,2,07/08/2022 12:00:00,23,26
2022,8,7,0,13,3,1,2,1,26,1,4,07/08/2022 13:00:00,27,23
2022,8,7,0,14,3,1,2,1,23,4,6,07/08/2022 14:00:00,26,21
2022,8,7,0,15,4,1,2,1,21,3,5,07/08/2022 15:00:00,23,19
2022,8,7,0,16,4,1,2,1,20,2,3,07/08/2022 16:00:00,21,18
2022,8,7,0,17,4,1,2,1,18,2,5,07/08/2022 17:00:00,20,15
2022,8,7,0,18,4,1,2,1,15,1,1,07/08/2022 18:00:00,18,15
2022,8,7,0,19,5,1,2,1,22,9,3,07/08/2022 19:00:00,15,21
2022,8,7,0,20,5,1,2,1,34,14,1,07/08/2022 20:00:00,22,34
2022,8,7,0,21,5,1,2,1,34,1,2,07/08/2022 21:00:00,34,33
2022,8,7,0,22,5,1,2,1,34,1,15,07/08/2022 22:00:00,34,19
2022,8,7,0,23,0,1,2,1,19,0,2,07/08/2022 23:00:00,34,17
2022,8,8,1,0,0,1,2,0,17,0,3,08/08/2022 00:00:00,19,14
2022,8,8,1,1,0,1,2,0,14,0,2,08/08/2022 01:00:00,17,12
2022,8,8,1,2,0,1,2,0,12,0,0,08/08/2022 02:00:00,14,12
2022,8,8,1,3,1,1,2,0,12,0,0,08/08/2022 03:00:00,12,12
2022,8,8,1,4,1,1,2,0,12,0,1,08/08/2022 04:00:00,12,11
2022,8,8,1,5,1,1,2,0,11,0,0,08/08/2022 05:00:00,12,11
2022,8,8,1,6,1,1,2,0,11,0,0,08/08/2022 06:00:00,11,11
2022,8,8,1,7,2,1,2,0,16,5,0,08/08/2022 07:00:00,11,16
2022,8,8,1,8,2,1,2,0,29,13,0,08/08/2022 08:00:00,16,29
2022,8,8,1,9,2,1,2,0,43,17,3,08/08/2022 09:00:00,29,43
2022,8,8,1,10,2,1,2,0,44,4,4,08/08/2022 10:00:00,43,43
2022,8,8,1,11,3,1,2,0,52,11,7,08/08/2022 11:00:00,44,47
2022,8,8,1,12,3,1,2,0,55,11,4,08/08/2022 12:00:00,52,54
2022,8,8,1,13,3,1,2,0,58,13,11,08/08/2022 13:00:00,55,56
2022,8,8,1,14,3,1,2,0,56,3,13,08/08/2022 14:00:00,58,46
2022,8,8,1,15,4,1,2,0,47,7,6,08/08/2022 15:00:00,56,47
2022,8,8,1,16,4,1,2,0,47,4,9,08/08/2022 16:00:00,47,42
2022,8,8,1,17,4,1,2,0,43,6,11,08/08/2022 17:00:00,47,37
2022,8,8,1,18,4,1,2,0,36,5,16,08/08/2022 18:00:00,43,26
2022,8,8,1,19,5,1,2,0,27,6,6,08/08/2022 19:00:00,36,26
2022,8,8,1,20,5,1,2,0,28,7,11,08/08/2022 20:00:00,27,22
2022,8,8,1,21,5,1,2,0,23,3,4,08/08/2022 21:00:00,28,21
2022,8,8,1,22,5,1,2,0,21,1,6,08/08/2022 22:00:00,23,16
2022,8,8,1,23,0,1,2,0,16,0,4,08/08/2022 23:00:00,21,12
2022,8,9,2,0,0,1,2,0,12,0,1,09/08/2022 00:00:00,16,11
2022,8,9,2,1,0,1,2,0,11,0,2,09/08/2022 01:00:00,12,9
2022,8,9,2,2,0,1,2,0,8,0,1,09/08/2022 02:00:00,11,8
2022,8,9,2,3,1,1,2,0,8,0,0,09/08/2022 03:00:00,8,8
2022,8,9,2,4,1,1,2,0,8,0,0,09/08/2022 04:00:00,8,8
2022,8,9,2,5,1,1,2,0,8,0,0,09/08/2022 05:00:00,8,8
2022,8,9,2,6,1,1,2,0,9,1,0,09/08/2022 06:00:00,8,9
2022,8,9,2,7,2,1,2,0,12,3,0,09/08/2022 07:00:00,9,12
2022,8,9,2,8,2,1,2,0,27,15,0,09/08/2022 08:00:00,12,27
2022,8,9,2,9,2,1,2,0,37,10,0,09/08/2022 09:00:00,27,37
2022,8,9,2,10,2,1,2,0,53,19,3,09/08/2022 10:00:00,37,53
2022,8,9,2,11,3,1,2,0,61,12,4,09/08/2022 11:00:00,53,61
2022,8,9,2,12,3,1,2,0,64,8,11,09/08/2022 12:00:00,61,58
2022,8,9,2,13,3,1,2,0,61,7,9,09/08/2022 13:00:00,64,56
2022,8,9,2,14,3,1,2,0,60,9,10,09/08/2022 14:00:00,61,55
2022,8,9,2,15,4,1,2,0,60,12,9,09/08/2022 15:00:00,60,58
2022,8,9,2,16,4,1,2,0,58,3,14,09/08/2022 16:00:00,60,47
2022,8,9,2,17,4,1,2,0,49,6,14,09/08/2022 17:00:00,58,39
2022,8,9,2,18,4,1,2,0,40,8,11,09/08/2022 18:00:00,49,36
2022,8,9,2,19,5,1,2,0,37,8,17,09/08/2022 19:00:00,40,27
2022,8,9,2,20,5,1,2,0,37,14,5,09/08/2022 20:00:00,37,36
2022,8,9,2,21,5,1,2,0,36,2,8,09/08/2022 21:00:00,37,30
2022,8,9,2,22,5,1,2,0,30,2,13,09/08/2022 22:00:00,36,19
2022,8,9,2,23,0,1,2,0,19,0,2,09/08/2022 23:00:00,30,17
2022,8,10,3,0,0,1,2,0,17,0,2,10/08/2022 00:00:00,19,15
2022,8,10,3,1,0,1,2,0,15,1,3,10/08/2022 01:00:00,17,13
2022,8,10,3,2,0,1,2,0,13,0,0,10/08/2022 02:00:00,15,13
2022,8,10,3,3,1,1,2,0,13,0,0,10/08/2022 03:00:00,13,13
2022,8,10,3,4,1,1,2,0,13,0,0,10/08/2022 04:00:00,13,13
2022,8,10,3,5,1,1,2,0,13,0,0,10/08/2022 05:00:00,13,13
2022,8,10,3,6,1,1,2,0,13,0,0,10/08/2022 06:00:00,13,13
2022,8,10,3,7,2,1,2,0,16,3,0,10/08/2022 07:00:00,13,16
2022,8,10,3,8,2,1,2,0,26,13,3,10/08/2022 08:00:00,16,26
2022,8,10,3,9,2,1,2,0,34,11,3,10/08/2022 09:00:00,26,34
2022,8,10,3,10,2,1,2,0,38,9,5,10/08/2022 10:00:00,34,38
2022,8,10,3,11,3,1,2,0,50,14,2,10/08/2022 11:00:00,38,50
2022,8,10,3,12,3,1,2,0,62,14,5,10/08/2022 12:00:00,50,59
2022,8,10,3,13,3,1,2,0,59,5,10,10/08/2022 13:00:00,62,54
2022,8,10,3,14,3,1,2,0,54,3,11,10/08/2022 14:00:00,59,46
2022,8,10,3,15,4,1,2,0,48,9,8,10/08/2022 15:00:00,54,47
2022,8,10,3,16,4,1,2,0,47,6,13,10/08/2022 16:00:00,48,40
2022,8,10,3,17,4,1,2,0,40,3,11,10/08/2022 17:00:00,47,32
2022,8,10,3,18,4,1,2,0,34,8,6,10/08/2022 18:00:00,40,34
2022,8,10,3,19,5,1,2,0,34,4,11,10/08/2022 19:00:00,34,27
2022,8,10,3,20,5,1,2,0,38,11,0,10/08/2022 20:00:00,34,38
2022,8,10,3,21,5,1,2,0,39,3,10,10/08/2022 21:00:00,38,31
2022,8,10,3,22,5,1,2,0,32,3,13,10/08/2022 22:00:00,39,21
2022,8,10,3,23,0,1,2,0,21,0,4,10/08/2022 23:00:00,32,17
2022,8,11,4,0,0,1,2,0,18,2,4,11/08/2022 00:00:00,21,15
2022,8,11,4,1,0,1,2,0,14,1,3,11/08/2022 01:00:00,18,13
2022,8,11,4,2,0,1,2,0,13,0,0,11/08/2022 02:00:00,14,13
2022,8,11,4,3,1,1,2,0,13,0,0,11/08/2022 03:00:00,13,13
2022,8,11,4,4,1,1,2,0,14,1,0,11/08/2022 04:00:00,13,14
2022,8,11,4,5,1,1,2,0,14,0,0,11/08/2022 05:00:00,14,14
2022,8,11,4,6,1,1,2,0,14,0,0,11/08/2022 06:00:00,14,14
2022,8,11,4,7,2,1,2,0,15,3,2,11/08/2022 07:00:00,14,15
2022,8,11,4,8,2,1,2,0,20,5,0,11/08/2022 08:00:00,15,20
2022,8,11,4,9,2,1,2,0,28,10,3,11/08/2022 09:00:00,20,27
2022,8,11,4,10,2,1,2,0,40,17,4,11/08/2022 10:00:00,28,40
2022,8,11,4,11,3,1,2,0,50,15,5,11/08/2022 11:00:00,40,50
2022,8,11,4,12,3,1,2,0,52,8,13,11/08/2022 12:00:00,50,45
2022,8,11,4,13,3,1,2,0,46,7,13,11/08/2022 13:00:00,52,39
2022,8,11,4,14,3,1,2,0,39,5,7,11/08/2022 14:00:00,46,37
2022,8,11,4,15,4,1,2,0,43,9,9,11/08/2022 15:00:00,39,37
2022,8,11,4,16,4,1,2,0,38,9,12,11/08/2022 16:00:00,43,34
2022,8,11,4,17,4,1,2,0,34,7,9,11/08/2022 17:00:00,38,32
2022,8,11,4,18,4,1,2,0,34,8,8,11/08/2022 18:00:00,34,32
2022,8,11,4,19,5,1,2,0,36,9,7,11/08/2022 19:00:00,34,34
2022,8,11,4,20,5,1,2,0,33,8,10,11/08/2022 20:00:00,36,32
2022,8,11,4,21,5,1,2,0,34,5,8,11/08/2022 21:00:00,33,29
2022,8,11,4,22,5,1,2,0,29,4,7,11/08/2022 22:00:00,34,26
2022,8,11,4,23,0,1,2,0,26,0,3,11/08/2022 23:00:00,29,23
2022,8,12,5,0,0,1,2,0,23,0,7,12/08/2022 00:00:00,26,16
2022,8,12,5,1,0,1,2,0,16,0,1,12/08/2022 01:00:00,23,15
2022,8,12,5,2,0,1,2,0,15,0,0,12/08/2022 02:00:00,16,15
2022,8,12,5,3,1,1,2,0,15,0,0,12/08/2022 03:00:00,15,15
2022,8,12,5,4,1,1,2,0,15,0,0,12/08/2022 04:00:00,15,15
2022,8,12,5,5,1,1,2,0,15,0,0,12/08/2022 05:00:00,15,15
2022,8,12,5,6,1,1,2,0,16,1,0,12/08/2022 06:00:00,15,16
2022,8,12,5,7,2,1,2,0,19,3,0,12/08/2022 07:00:00,16,19
2022,8,12,5,8,2,1,2,0,27,8,0,12/08/2022 08:00:00,19,27
