Year,Month,Day,DayOfWeek,Hour,TimeOfDay,Holidays,Season,WeekEnd,Parking,CheckIns,CheckOuts,Date,Previous,Latest
2021,3,2,2,20,5,0,1,0,50,2,32,02/03/2021 20:00:00,84,22
2021,3,2,2,21,5,0,1,0,22,1,15,02/03/2021 21:00:00,50,8
2021,3,2,2,22,5,0,1,0,8,0,3,02/03/2021 22:00:00,22,5
2021,3,2,2,23,0,0,1,0,5,0,0,02/03/2021 23:00:00,8,5
2021,3,3,3,0,0,0,1,0,5,0,0,03/03/2021 00:00:00,5,5
2021,3,3,3,1,0,0,1,0,5,0,0,03/03/2021 01:00:00,5,5
2021,3,3,3,2,0,0,1,0,5,0,0,03/03/2021 02:00:00,5,5
2021,3,3,3,3,1,0,1,0,5,0,0,03/03/2021 03:00:00,5,5
2021,3,3,3,4,1,0,1,0,5,0,0,03/03/2021 04:00:00,5,5
2021,3,3,3,5,1,0,1,0,5,0,0,03/03/2021 05:00:00,5,5
2021,3,3,3,6,1,0,1,0,7,2,0,03/03/2021 06:00:00,5,7
2021,3,3,3,7,2,0,1,0,29,22,0,03/03/2021 07:00:00,7,29
2021,3,3,3,8,2,0,1,0,69,42,2,03/03/2021 08:00:00,29,69
2021,3,3,3,9,2,0,1,0,109,47,7,03/03/2021 09:00:00,69,109
2021,3,3,3,10,2,0,1,0,149,52,13,03/03/2021 10:00:00,109,148
2021,3,3,3,11,3,0,1,0,164,41,27,03/03/2021 11:00:00,149,162
2021,3,3,3,12,3,0,1,0,184,46,30,03/03/2021 12:00:00,164,178
2021,3,3,3,13,3,0,1,0,176,27,39,03/03/2021 13:00:00,184,166
2021,3,3,3,14,3,0,1,0,166,24,41,03/03/2021 14:00:00,176,149
2021,3,3,3,15,4,0,1,0,148,19,30,03/03/2021 15:00:00,166,138
2021,3,3,3,16,4,0,1,0,140,24,38,03/03/2021 16:00:00,148,124
2021,3,3,3,17,4,0,1,0,123,36,41,03/03/2021 17:00:00,140,119
2021,3,3,3,18,4,0,1,0,118,22,41,03/03/2021 18:00:00,123,100
2021,3,3,3,19,5,0,1,0,97,19,61,03/03/2021 19:00:00,118,58
2021,3,3,3,20,5,0,1,0,58,3,39,03/03/2021 20:00:00,97,22
2021,3,3,3,21,5,0,1,0,23,2,10,03/03/2021 21:00:00,58,14
2021,3,3,3,22,5,0,1,0,14,0,4,03/03/2021 22:00:00,23,10
2021,3,3,3,23,0,0,1,0,10,1,2,03/03/2021 23:00:00,14,9
2021,3,4,4,0,0,0,1,0,9,0,0,04/03/2021 00:00:00,10,9
2021,3,4,4,1,0,0,1,0,9,0,0,04/03/2021 01:00:00,9,9
2021,3,4,4,2,0,0,1,0,9,0,0,04/03/2021 02:00:00,9,9
2021,3,4,4,3,1,0,1,0,9,0,0,04/03/2021 03:00:00,9,9
2021,3,4,4,4,1,0,1,0,9,0,0,04/03/2021 04:00:00,9,9
2021,3,4,4,5,1,0,1,0,9,0,0,04/03/2021 05:00:00,9,9
2021,3,4,4,6,1,0,1,0,11,2,0,04/03/2021 06:00:00,9,11
2021,3,4,4,7,2,0,1,0,21,12,2,04/03/2021 07:00:00,11,21
2021,3,4,4,8,2,0,1,0,45,25,1,04/03/2021 08:00:00,21,45
2021,3,4,4,9,2,0,1,0,94,54,5,04/03/2021 09:00:00,45,94
2021,3,4,4,10,2,0,1,0,119,39,14,04/03/2021 10:00:00,94,119
2021,3,4,4,11,3,0,1,0,160,55,14,04/03/2021 11:00:00,119,160
2021,3,4,4,12,3,0,1,0,171,44,34,04/03/2021 12:00:00,160,170
2021,3,4,4,13,3,0,1,0,174,32,38,04/03/2021 13:00:00,171,164
2021,3,4,4,14,3,0,1,0,163,20,40,04/03/2021 14:00:00,174,144
2021,3,4,4,15,4,0,1,0,144,17,33,04/03/2021 15:00:00,163,128
2021,3,4,4,16,4,0,1,0,129,21,33,04/03/2021 16:00:00,144,116
2021,3,4,4,17,4,0,1,0,115,15,45,04/03/2021 17:00:00,129,86
2021,3,4,4,18,4,0,1,0,86,16,39,04/03/2021 18:00:00,115,63
2021,3,4,4,19,5,0,1,0,63,6,21,04/03/2021 19:00:00,86,48
2021,3,4,4,20,5,0,1,0,46,1,27,04/03/2021 20:00:00,63,22
2021,3,4,4,21,5,0,1,0,23,1,6,04/03/2021 21:00:00,46,17
2021,3,4,4,22,5,0,1,0,17,0,5,04/03/2021 22:00:00,23,12
2021,3,4,4,23,0,0,1,0,12,0,2,04/03/2021 23:00:00,17,10
2021,3,5,5,0,0,0,1,0,10,0,0,05/03/2021 00:00:00,12,10
2021,3,5,5,1,0,0,1,0,10,0,1,05/03/2021 01:00:00,10,9
2021,3,5,5,2,0,0,1,0,9,0,0,05/03/2021 02:00:00,10,9
2021,3,5,5,3,1,0,1,0,9,0,0,05/03/2021 03:00:00,9,9
2021,3,5,5,4,1,0,1,0,9,0,0,05/03/2021 04:00:00,9,9
2021,3,5,5,5,1,0,1,0,9,0,0,05/03/2021 05:00:00,9,9
2021,3,5,5,6,1,0,1,0,10,2,1,05/03/2021 06:00:00,9,10
2021,3,5,5,7,2,0,1,0,23,13,0,05/03/2021 07:00:00,10,23
2021,3,5,5,8,2,0,1,0,67,45,1,05/03/2021 08:00:00,23,67
2021,3,5,5,9,2,0,1,0,122,62,8,05/03/2021 09:00:00,67,121
2021,3,5,5,10,2,0,1,0,153,45,14,05/03/2021 10:00:00,122,152
2021,3,5,5,11,3,0,1,0,174,36,14,05/03/2021 11:00:00,153,174
2021,3,5,5,12,3,0,1,0,186,40,31,05/03/2021 12:00:00,174,183
2021,3,5,5,13,3,0,1,0,187,32,43,05/03/2021 13:00:00,186,172
2021,3,5,5,14,3,0,1,0,176,33,36,05/03/2021 14:00:00,187,169
2021,3,5,5,15,4,0,1,0,168,9,37,05/03/2021 15:00:00,176,141
2021,3,5,5,16,4,0,1,0,142,16,39,05/03/2021 16:00:00,168,118
2021,3,5,5,17,4,0,1,0,117,18,42,05/03/2021 17:00:00,142,94
2021,3,5,5,18,4,0,1,0,93,13,32,05/03/2021 18:00:00,117,75
2021,3,5,5,19,5,0,1,0,74,7,37,05/03/2021 19:00:00,93,45
2021,3,5,5,20,5,0,1,0,45,4,18,05/03/2021 20:00:00,74,31
2021,3,5,5,21,5,0,1,0,31,1,9,05/03/2021 21:00:00,45,23
2021,3,5,5,22,5,0,1,0,23,1,7,05/03/2021 22:00:00,31,17
2021,3,5,5,23,0,0,1,0,17,0,0,05/03/2021 23:00:00,23,17
2021,3,6,6,0,0,0,1,1,17,1,2,06/03/2021 00:00:00,17,16
2021,3,6,6,1,0,0,1,1,16,0,0,06/03/2021 01:00:00,17,16
2021,3,6,6,2,0,0,1,1,16,0,1,06/03/2021 02:00:00,16,15
2021,3,6,6,3,1,0,1,1,15,0,0,06/03/2021 03:00:00,16,15
2021,3,6,6,4,1,0,1,1,15,0,0,06/03/2021 04:00:00,15,15
2021,3,6,6,5,1,0,1,1,15,0,0,06/03/2021 05:00:00,15,15
2021,3,6,6,6,1,0,1,1,16,1,0,06/03/2021 06:00:00,15,16
2021,3,6,6,7,2,0,1,1,17,1,0,06/03/2021 07:00:00,16,17
2021,3,6,6,8,2,0,1,1,22,5,0,06/03/2021 08:00:00,17,22
2021,3,6,6,9,2,0,1,1,27,8,3,06/03/2021 09:00:00,22,27
2021,3,6,6,10,2,0,1,1,30,8,8,06/03/2021 10:00:00,27,27
2021,3,6,6,11,3,0,1,1,29,6,7,06/03/2021 11:00:00,30,26
2021,3,6,6,12,3,0,1,1,32,10,4,06/03/2021 12:00:00,29,32
2021,3,6,6,13,3,0,1,1,36,4,4,06/03/2021 13:00:00,32,32
2021,3,6,6,14,3,0,1,1,32,6,9,06/03/2021 14:00:00,36,29
2021,3,6,6,15,4,0,1,1,29,4,6,06/03/2021 15:00:00,32,27
2021,3,6,6,16,4,0,1,1,26,4,7,06/03/2021 16:00:00,29,24
2021,3,6,6,17,4,0,1,1,25,3,7,06/03/2021 17:00:00,26,20
2021,3,6,6,18,4,0,1,1,21,2,5,06/03/2021 18:00:00,25,17
2021,3,6,6,19,5,0,1,1,17,0,1,06/03/2021 19:00:00,21,16
2021,3,6,6,20,5,0,1,1,16,0,0,06/03/2021 20:00:00,17,16
2021,3,6,6,21,5,0,1,1,16,0,0,06/03/2021 21:00:00,16,16
2021,3,6,6,22,5,0,1,1,15,0,1,06/03/2021 22:00:00,16,15
2021,3,6,6,23,0,0,1,1,15,0,0,06/03/2021 23:00:00,15,15
2021,3,7,0,0,0,0,1,1,15,0,0,07/03/2021 00:00:00,15,15
2021,3,7,0,1,0,0,1,1,15,0,0,07/03/2021 01:00:00,15,15
2021,3,7,0,2,0,0,1,1,15,0,0,07/03/2021 02:00:00,15,15
2021,3,7,0,3,1,0,1,1,15,0,0,07/03/2021 03:00:00,15,15
2021,3,7,0,4,1,0,1,1,15,0,0,07/03/2021 04:00:00,15,15
2021,3,7,0,5,1,0,1,1,15,0,0,07/03/2021 05:00:00,15,15
2021,3,7,0,6,1,0,1,1,15,0,0,07/03/2021 06:00:00,15,15
2021,3,7,0,7,2,0,1,1,16,1,0,07/03/2021 07:00:00,15,16
2021,3,7,0,8,2,0,1,1,16,0,1,07/03/2021 08:00:00,16,15
2021,3,7,0,9,2,0,1,1,16,1,0,07/03/2021 09:00:00,16,16
2021,3,7,0,10,2,0,1,1,17,2,1,07/03/2021 10:00:00,16,17
2021,3,7,0,11,3,0,1,1,21,6,3,07/03/2021 11:00:00,17,20
2021,3,7,0,12,3,0,1,1,21,2,1,07/03/2021 12:00:00,21,21
2021,3,7,0,13,3,0,1,1,23,4,4,07/03/2021 13:00:00,21,21
2021,3,7,0,14,3,0,1,1,21,0,4,07/03/2021 14:00:00,23,17
2021,3,7,0,15,4,0,1,1,18,3,4,07/03/2021 15:00:00,21,16
2021,3,7,0,16,4,0,1,1,16,1,3,07/03/2021 16:00:00,18,14
2021,3,7,0,17,4,0,1,1,14,0,1,07/03/2021 17:00:00,16,13
2021,3,7,0,18,4,0,1,1,14,3,3,07/03/2021 18:00:00,14,13
2021,3,7,0,19,5,0,1,1,13,0,3,07/03/2021 19:00:00,14,10
2021,3,7,0,20,5,0,1,1,10,0,0,07/03/2021 20:00:00,13,10
2021,3,7,0,21,5,0,1,1,11,1,0,07/03/2021 21:00:00,10,11
2021,3,7,0,22,5,0,1,1,11,0,0,07/03/2021 22:00:00,11,11
2021,3,7,0,23,0,0,1,1,11,0,1,07/03/2021 23:00:00,11,10
2021,3,8,1,0,0,0,1,0,10,0,0,08/03/2021 00:00:00,11,10
2021,3,8,1,1,0,0,1,0,10,0,0,08/03/2021 01:00:00,10,10
2021,3,8,1,2,0,0,1,0,10,0,0,08/03/2021 02:00:00,10,10
2021,3,8,1,3,1,0,1,0,10,0,0,08/03/2021 03:00:00,10,10
2021,3,8,1,4,1,0,1,0,10,0,0,08/03/2021 04:00:00,10,10
2021,3,8,1,5,1,0,1,0,10,0,1,08/03/2021 05:00:00,10,9
2021,3,8,1,6,1,0,1,0,9,0,0,08/03/2021 06:00:00,10,9
2021,3,8,1,7,2,0,1,0,21,13,1,08/03/2021 07:00:00,9,21
2021,3,8,1,8,2,0,1,0,65,46,2,08/03/2021 08:00:00,21,65
2021,3,8,1,9,2,0,1,0,124,67,8,08/03/2021 09:00:00,65,124
2021,3,8,1,10,2,0,1,0,152,54,26,08/03/2021 10:00:00,124,152
2021,3,8,1,11,3,0,1,0,168,44,29,08/03/2021 11:00:00,152,167
2021,3,8,1,12,3,0,1,0,169,25,28,08/03/2021 12:00:00,168,164
2021,3,8,1,13,3,0,1,0,168,32,30,08/03/2021 13:00:00,169,166
2021,3,8,1,14,3,0,1,0,164,17,39,08/03/2021 14:00:00,168,144
2021,3,8,1,15,4,0,1,0,143,19,24,08/03/2021 15:00:00,164,139
2021,3,8,1,16,4,0,1,0,144,33,32,08/03/2021 16:00:00,143,140
2021,3,8,1,17,4,0,1,0,140,22,47,08/03/2021 17:00:00,144,115
2021,3,8,1,18,4,0,1,0,116,23,44,08/03/2021 18:00:00,140,94
2021,3,8,1,19,5,0,1,0,95,9,44,08/03/2021 19:00:00,116,59
2021,3,8,1,20,5,0,1,0,59,2,30,08/03/2021 20:00:00,95,31
2021,3,8,1,21,5,0,1,0,31,0,11,08/03/2021 21:00:00,59,20
2021,3,8,1,22,5,0,1,0,19,0,6,08/03/2021 22:00:00,31,14
2021,3,8,1,23,0,0,1,0,14,0,4,08/03/2021 23:00:00,19,10
2021,3,9,2,0,0,0,1,0,10,0,1,09/03/2021 00:00:00,14,9
2021,3,9,2,1,0,0,1,0,9,0,0,09/03/2021 01:00:00,10,9
2021,3,9,2,2,0,0,1,0,9,0,0,09/03/2021 02:00:00,9,9
2021,3,9,2,3,1,0,1,0,9,0,0,09/03/2021 03:00:00,9,9
2021,3,9,2,4,1,0,1,0,9,0,0,09/03/2021 04:00:00,9,9
2021,3,9,2,5,1,0,1,0,9,0,0,09/03/2021 05:00:00,9,9
2021,3,9,2,6,1,0,1,0,10,2,1,09/03/2021 06:00:00,9,10
2021,3,9,2,7,2,0,1,0,25,15,0,09/03/2021 07:00:00,10,25
2021,3,9,2,8,2,0,1,0,55,32,2,09/03/2021 08:00:00,25,55
2021,3,9,2,9,2,0,1,0,112,64,7,09/03/2021 09:00:00,55,112
2021,3,9,2,10,2,0,1,0,148,54,19,09/03/2021 10:00:00,112,147
2021,3,9,2,11,3,0,1,0,166,46,27,09/03/2021 11:00:00,148,166
2021,3,9,2,12,3,0,1,0,171,36,31,09/03/2021 12:00:00,166,171
2021,3,9,2,13,3,0,1,0,174,27,41,09/03/2021 13:00:00,171,157
2021,3,9,2,14,3,0,1,0,158,24,37,09/03/2021 14:00:00,174,144
2021,3,9,2,15,4,0,1,0,144,21,27,09/03/2021 15:00:00,158,138
2021,3,9,2,16,4,0,1,0,137,24,32,09/03/2021 16:00:00,144,130
2021,3,9,2,17,4,0,1,0,130,25,53,09/03/2021 17:00:00,137,102
2021,3,9,2,18,4,0,1,0,103,14,39,09/03/2021 18:00:00,130,77
2021,3,9,2,19,5,0,1,0,77,10,38,09/03/2021 19:00:00,103,49
2021,3,9,2,20,5,0,1,0,48,2,27,09/03/2021 20:00:00,77,24
2021,3,9,2,21,5,0,1,0,24,1,14,09/03/2021 21:00:00,48,11
2021,3,9,2,22,5,0,1,0,11,0,4,09/03/2021 22:00:00,24,7
2021,3,9,2,23,0,0,1,0,7,0,0,09/03/2021 23:00:00,11,7
2021,3,10,3,0,0,0,1,0,7,0,0,10/03/2021 00:00:00,7,7
2021,3,10,3,1,0,0,1,0,7,0,0,10/03/2021 01:00:00,7,7
2021,3,10,3,2,0,0,1,0,7,0,1,10/03/2021 02:00:00,7,6
2021,3,10,3,3,1,0,1,0,6,0,0,10/03/2021 03:00:00,7,6
2021,3,10,3,4,1,0,1,0,6,0,0,10/03/2021 04:00:00,6,6
2021,3,10,3,5,1,0,1,0,6,0,0,10/03/2021 05:00:00,6,6
2021,3,10,3,6,1,0,1,0,7,1,0,10/03/2021 06:00:00,6,7
2021,3,10,3,7,2,0,1,0,23,16,0,10/03/2021 07:00:00,7,23
2021,3,10,3,8,2,0,1,0,59,39,3,10/03/2021 08:00:00,23,59
2021,3,10,3,9,2,0,1,0,116,67,10,10/03/2021 09:00:00,59,116
2021,3,10,3,10,2,0,1,0,158,57,15,10/03/2021 10:00:00,116,158
2021,3,10,3,11,3,0,1,0,174,39,27,10/03/2021 11:00:00,158,170
2021,3,10,3,12,3,0,1,0,176,33,35,10/03/2021 12:00:00,174,168
2021,3,10,3,13,3,0,1,0,168,20,37,10/03/2021 13:00:00,176,151
2021,3,10,3,14,3,0,1,0,160,23,20,10/03/2021 14:00:00,168,154
2021,3,10,3,15,4,0,1,0,153,23,30,10/03/2021 15:00:00,160,147
2021,3,10,3,16,4,0,1,0,151,24,42,10/03/2021 16:00:00,153,129
2021,3,10,3,17,4,0,1,0,130,24,34,10/03/2021 17:00:00,151,119
2021,3,10,3,18,4,0,1,0,121,15,45,10/03/2021 18:00:00,130,89
2021,3,10,3,19,5,0,1,0,90,10,45,10/03/2021 19:00:00,121,54
2021,3,10,3,20,5,0,1,0,54,2,29,10/03/2021 20:00:00,90,27
2021,3,10,3,21,5,0,1,0,28,1,12,10/03/2021 21:00:00,54,16
2021,3,10,3,22,5,0,1,0,16,0,6,10/03/2021 22:00:00,28,10
2021,3,10,3,23,0,0,1,0,10,0,1,10/03/2021 23:00:00,16,9
2021,3,11,4,0,0,0,1,0,9,0,0,11/03/2021 00:00:00,10,9
2021,3,11,4,1,0,0,1,0,9,0,0,11/03/2021 01:00:00,9,9
2021,3,11,4,2,0,0,1,0,9,0,0,11/03/2021 02:00:00,9,9
2021,3,11,4,3,1,0,1,0,9,0,0,11/03/2021 03:00:00,9,9
2021,3,11,4,4,1,0,1,0,9,0,0,11/03/2021 04:00:00,9,9
2021,3,11,4,5,1,0,1,0,9,0,0,11/03/2021 05:00:00,9,9
2021,3,11,4,6,1,0,1,0,11,2,0,11/03/2021 06:00:00,9,11
2021,3,11,4,7,2,0,1,0,19,9,1,11/03/2021 07:00:00,11,19
2021,3,11,4,8,2,0,1,0,49,33,3,11/03/2021 08:00:00,19,49
2021,3,11,4,9,2,0,1,0,119,77,7,11/03/2021 09:00:00,49,119
2021,3,11,4,10,2,0,1,0,141,39,17,11/03/2021 10:00:00,119,141
2021,3,11,4,11,3,0,1,0,160,41,23,11/03/2021 11:00:00,141,159
2021,3,11,4,12,3,0,1,0,176,49,32,11/03/2021 12:00:00,160,176
2021,3,11,4,13,3,0,1,0,189,30,28,11/03/2021 13:00:00,176,178
2021,3,11,4,14,3,0,1,0,179,15,49,11/03/2021 14:00:00,189,144
2021,3,11,4,15,4,0,1,0,144,26,30,11/03/2021 15:00:00,179,140
2021,3,11,4,16,4,0,1,0,139,26,40,11/03/2021 16:00:00,144,126
2021,3,11,4,17,4,0,1,0,127,18,45,11/03/2021 17:00:00,139,99
2021,3,11,4,18,4,0,1,0,99,16,31,11/03/2021 18:00:00,127,84
2021,3,11,4,19,5,0,1,0,84,22,39,11/03/2021 19:00:00,99,67
2021,3,11,4,20,5,0,1,0,66,2,36,11/03/2021 20:00:00,84,33
2021,3,11,4,21,5,0,1,0,33,1,14,11/03/2021 21:00:00,66,20
2021,3,11,4,22,5,0,1,0,20,0,5,11/03/2021 22:00:00,33,15
2021,3,11,4,23,0,0,1,0,15,0,2,11/03/2021 23:00:00,20,13
2021,3,12,5,0,0,0,1,0,13,0,0,12/03/2021 00:00:00,15,13
2021,3,12,5,1,0,0,1,0,13,0,0,12/03/2021 01:00:00,13,13
2021,3,12,5,2,0,0,1,0,13,0,0,12/03/2021 02:00:00,13,13
2021,3,12,5,3,1,0,1,0,13,0,0,12/03/2021 03:00:00,13,13
2021,3,12,5,4,1,0,1,0,13,0,0,12/03/2021 04:00:00,13,13
2021,3,12,5,5,1,0,1,0,13,0,0,12/03/2021 05:00:00,13,13
2021,3,12,5,6,1,0,1,0,15,2,1,12/03/2021 06:00:00,13,14
2021,3,12,5,7,2,0,1,0,26,13,1,12/03/2021 07:00:00,15,26
2021,3,12,5,8,2,0,1,0,57,37,6,12/03/2021 08:00:00,26,57
2021,3,12,5,9,2,0,1,0,102,59,14,12/03/2021 09:00:00,57,102
2021,3,12,5,10,2,0,1,0,145,57,14,12/03/2021 10:00:00,102,145
2021,3,12,5,11,3,0,1,0,165,41,22,12/03/2021 11:00:00,145,164
2021,3,12,5,12,3,0,1,0,167,30,35,12/03/2021 12:00:00,165,159
2021,3,12,5,13,3,0,1,0,161,27,30,12/03/2021 13:00:00,167,156
2021,3,12,5,14,3,0,1,0,156,21,35,12/03/2021 14:00:00,161,142
2021,3,12,5,15,4,0,1,0,142,22,28,12/03/2021 15:00:00,156,136
2021,3,12,5,16,4,0,1,0,137,16,34,12/03/2021 16:00:00,142,118
2021,3,12,5,17,4,0,1,0,118,13,41,12/03/2021 17:00:00,137,90
2021,3,12,5,18,4,0,1,0,91,20,46,12/03/2021 18:00:00,118,64
2021,3,12,5,19,5,0,1,0,64,6,24,12/03/2021 19:00:00,91,46
2021,3,12,5,20,5,0,1,0,47,1,23,12/03/2021 20:00:00,64,24
2021,3,12,5,21,5,0,1,0,25,1,10,12/03/2021 21:00:00,47,15
2021,3,12,5,22,5,0,1,0,14,0,6,12/03/2021 22:00:00,25,9
2021,3,12,5,23,0,0,1,0,9,0,1,12/03/2021 23:00:00,14,8
2021,3,13,6,0,0,0,1,1,8,0,0,13/03/2021 00:00:00,9,8
2021,3,13,6,1,0,0,1,1,8,0,0,13/03/2021 01:00:00,8,8
2021,3,13,6,2,0,0,1,1,8,0,0,13/03/2021 02:00:00,8,8
2021,3,13,6,3,1,0,1,1,8,0,0,13/03/2021 03:00:00,8,8
2021,3,13,6,4,1,0,1,1,8,0,1,13/03/2021 04:00:00,8,7
2021,3,13,6,5,1,0,1,1,7,0,0,13/03/2021 05:00:00,8,7
2021,3,13,6,6,1,0,1,1,7,0,0,13/03/2021 06:00:00,7,7
2021,3,13,6,7,2,0,1,1,12,5,0,13/03/2021 07:00:00,7,12
2021,3,13,6,8,2,0,1,1,13,3,2,13/03/2021 08:00:00,12,13
2021,3,13,6,9,2,0,1,1,18,6,1,13/03/2021 09:00:00,13,18
2021,3,13,6,10,2,0,1,1,26,12,6,13/03/2021 10:00:00,18,24
2021,3,13,6,11,3,0,1,1,40,17,1,13/03/2021 11:00:00,26,40
2021,3,13,6,12,3,0,1,1,41,10,13,13/03/2021 12:00:00,40,37
2021,3,13,6,13,3,0,1,1,37,8,10,13/03/2021 13:00:00,41,35
2021,3,13,6,14,3,0,1,1,35,6,11,13/03/2021 14:00:00,37,30
2021,3,13,6,15,4,0,1,1,30,3,14,13/03/2021 15:00:00,35,19
2021,3,13,6,16,4,0,1,1,21,3,4,13/03/2021 16:00:00,30,18
2021,3,13,6,17,4,0,1,1,18,0,2,13/03/2021 17:00:00,21,16
2021,3,13,6,18,4,0,1,1,18,2,6,13/03/2021 18:00:00,18,12
2021,3,13,6,19,5,0,1,1,12,0,4,13/03/2021 19:00:00,18,8
2021,3,13,6,20,5,0,1,1,9,1,0,13/03/2021 20:00:00,12,9
2021,3,13,6,21,5,0,1,1,9,0,1,13/03/2021 21:00:00,9,8
2021,3,13,6,22,5,0,1,1,8,0,0,13/03/2021 22:00:00,9,8
2021,3,13,6,23,0,0,1,1,8,0,1,13/03/2021 23:00:00,8,7
2021,3,14,0,0,0,0,1,1,7,0,0,14/03/2021 00:00:00,8,7
2021,3,14,0,1,0,0,1,1,7,0,0,14/03/2021 01:00:00,7,7
2021,3,14,0,2,0,0,1,1,7,0,0,14/03/2021 02:00:00,7,7
2021,3,14,0,3,1,0,1,1,7,0,0,14/03/2021 03:00:00,7,7
2021,3,14,0,4,1,0,1,1,7,0,0,14/03/2021 04:00:00,7,7
2021,3,14,0,5,1,0,1,1,7,0,0,14/03/2021 05:00:00,7,7
2021,3,14,0,6,1,0,1,1,7,0,0,14/03/2021 06:00:00,7,7
2021,3,14,0,7,2,0,1,1,7,0,0,14/03/2021 07:00:00,7,7
2021,3,14,0,8,2,0,1,1,9,2,1,14/03/2021 08:00:00,7,8
2021,3,14,0,9,2,0,1,1,8,0,1,14/03/2021 09:00:00,9,7
2021,3,14,0,10,2,0,1,1,8,1,0,14/03/2021 10:00:00,8,8
2021,3,14,0,11,3,0,1,1,15,7,1,14/03/2021 11:00:00,8,14
2021,3,14,0,12,3,0,1,1,16,5,3,14/03/2021 12:00:00,15,16
2021,3,14,0,13,3,0,1,1,17,8,8,14/03/2021 13:00:00,16,16
2021,3,14,0,14,3,0,1,1,16,4,6,14/03/2021 14:00:00,17,14
2021,3,14,0,15,4,0,1,1,14,3,6,14/03/2021 15:00:00,16,11
2021,3,14,0,16,4,0,1,1,12,1,2,14/03/2021 16:00:00,14,10
2021,3,14,0,17,4,0,1,1,10,0,1,14/03/2021 17:00:00,12,9
2021,3,14,0,18,4,0,1,1,10,1,5,14/03/2021 18:00:00,10,5
2021,3,14,0,19,5,0,1,1,5,0,0,14/03/2021 19:00:00,10,5
2021,3,14,0,20,5,0,1,1,5,0,0,14/03/2021 20:00:00,5,5
2021,3,14,0,21,5,0,1,1,5,0,2,14/03/2021 21:00:00,5,3
2021,3,14,0,22,5,0,1,1,3,0,0,14/03/2021 22:00:00,5,3
2021,3,14,0,23,0,0,1,1,3,0,0,14/03/2021 23:00:00,3,3
2021,3,15,1,0,0,0,1,0,3,0,0,15/03/2021 00:00:00,3,3
2021,3,15,1,1,0,0,1,0,3,0,0,15/03/2021 01:00:00,3,3
2021,3,15,1,2,0,0,1,0,3,0,0,15/03/2021 02:00:00,3,3
2021,3,15,1,3,1,0,1,0,3,0,0,15/03/2021 03:00:00,3,3
2021,3,15,1,4,1,0,1,0,3,0,0,15/03/2021 04:00:00,3,3
2021,3,15,1,5,1,0,1,0,3,0,0,15/03/2021 05:00:00,3,3
2021,3,15,1,6,1,0,1,0,3,0,0,15/03/2021 06:00:00,3,3
2021,3,15,1,7,2,0,1,0,4,1,0,15/03/2021 07:00:00,3,4
2021,3,15,1,8,2,0,1,0,7,3,0,15/03/2021 08:00:00,4,7
2021,3,15,1,9,2,0,1,0,7,1,1,15/03/2021 09:00:00,7,7
2021,3,15,1,10,2,0,1,0,9,4,2,15/03/2021 10:00:00,7,9
2021,3,15,1,11,3,0,1,0,9,0,4,15/03/2021 11:00:00,9,5
2021,3,15,1,12,3,0,1,0,8,5,2,15/03/2021 12:00:00,9,8
2021,3,15,1,13,3,0,1,0,8,1,4,15/03/2021 13:00:00,8,5
2021,3,15,1,14,3,0,1,0,6,1,0,15/03/2021 14:00:00,8,6
2021,3,15,1,15,4,0,1,0,6,0,1,15/03/2021 15:00:00,6,5
2021,3,15,1,16,4,0,1,0,6,2,1,15/03/2021 16:00:00,6,6
2021,3,15,1,17,4,0,1,0,6,0,0,15/03/2021 17:00:00,6,6
2021,3,15,1,18,4,0,1,0,7,1,4,15/03/2021 18:00:00,6,3
2021,3,15,1,19,5,0,1,0,3,0,0,15/03/2021 19:00:00,7,3
2021,3,15,1,20,5,0,1,0,4,1,1,15/03/2021 20:00:00,3,3
2021,3,15,1,21,5,0,1,0,3,0,0,15/03/2021 21:00:00,4,3
2021,3,15,1,22,5,0,1,0,3,0,0,15/03/2021 22:00:00,3,3
2021,3,15,1,23,0,0,1,0,3,0,0,15/03/2021 23:00:00,3,3
2021,3,16,2,0,0,0,1,0,3,0,0,16/03/2021 00:00:00,3,3
2021,3,16,2,1,0,0,1,0,3,0,0,16/03/2021 01:00:00,3,3
2021,3,16,2,2,0,0,1,0,3,0,0,16/03/2021 02:00:00,3,3
2021,3,16,2,3,1,0,1,0,3,0,0,16/03/2021 03:00:00,3,3
2021,3,16,2,4,1,0,1,0,3,0,0,16/03/2021 04:00:00,3,3
2021,3,16,2,5,1,0,1,0,3,0,0,16/03/2021 05:00:00,3,3
2021,3,16,2,6,1,0,1,0,3,0,0,16/03/2021 06:00:00,3,3
2021,3,16,2,7,2,0,1,0,16,13,0,16/03/2021 07:00:00,3,16
2021,3,16,2,8,2,0,1,0,41,27,2,16/03/2021 08:00:00,16,41
2021,3,16,2,9,2,0,1,0,110,73,4,16/03/2021 09:00:00,41,110
2021,3,16,2,10,2,0,1,0,152,57,15,16/03/2021 10:00:00,110,152
2021,3,16,2,11,3,0,1,0,174,48,27,16/03/2021 11:00:00,152,173
2021,3,16,2,12,3,0,1,0,173,29,34,16/03/2021 12:00:00,174,168
2021,3,16,2,13,3,0,1,0,173,27,30,16/03/2021 13:00:00,173,165
2021,3,16,2,14,3,0,1,0,169,31,43,16/03/2021 14:00:00,173,153
